user_id,umur,pendapatan_bulanan,status_premium,ab_test_group,tema_aktif,avatar_aktif
USER_07125,22,14100000,False,A,Light Mode,Default User
USER_07967,22,7900000,True,B,Light Mode,Tech Robot
USER_03095,25,13100000,False,B,Dark Mode,Crypto Ninja
USER_05302,24,12000000,False,B,Light Mode,Finance Wizard
USER_05849,26,8100000,True,A,Cyberpunk Maskulin,Tech Robot
USER_09941,25,6200000,True,B,Dark Mode,Default User
USER_09757,19,3000000,False,B,Dark Mode,Tech Robot
USER_01718,27,13700000,False,B,Dark Mode,Crypto Ninja
USER_01640,21,8200000,False,A,Light Mode,Finance Wizard
USER_02574,23,8900000,False,A,Light Mode,Finance Wizard
USER_01745,19,6300000,True,B,Cyberpunk Maskulin,Tech Robot
USER_06287,24,3300000,False,A,Light Mode,Crypto Ninja
USER_04208,20,4600000,False,A,Light Mode,Crypto Ninja
USER_04579,20,3300000,False,A,Light Mode,Finance Wizard
USER_05024,28,7200000,False,B,Dark Mode,Default User
USER_00856,19,14700000,False,B,Dark Mode,Crypto Ninja
USER_02327,28,11900000,True,A,Cyberpunk Maskulin,Finance Wizard
USER_00048,25,3300000,True,B,Sunset Lo-Fi,Finance Wizard
USER_00736,23,3000000,True,B,Sunset Lo-Fi,Crypto Ninja
USER_06753,18,10000000,False,A,Light Mode,Crypto Ninja
USER_07857,18,12300000,False,B,Dark Mode,Tech Robot
USER_00572,24,7900000,False,B,Dark Mode,Default User
USER_01536,25,10200000,False,B,Light Mode,Tech Robot
USER_09637,22,9000000,False,A,Dark Mode,Tech Robot
USER_09387,28,6400000,False,B,Dark Mode,Finance Wizard
USER_09048,22,3700000,False,A,Light Mode,Finance Wizard
USER_08984,21,5300000,True,A,Sunset Lo-Fi,Default User
USER_04477,23,11200000,False,A,Dark Mode,Tech Robot
USER_05107,23,6500000,False,B,Dark Mode,Tech Robot
USER_04627,20,7900000,False,B,Light Mode,Finance Wizard
USER_05254,26,14500000,False,A,Light Mode,Finance Wizard
USER_09356,28,7200000,False,A,Light Mode,Crypto Ninja
USER_05092,24,5600000,False,B,Dark Mode,Tech Robot
USER_00955,18,6100000,False,A,Dark Mode,Default User
USER_05946,24,10700000,False,B,Light Mode,Tech Robot
USER_04804,22,15000000,False,A,Light Mode,Finance Wizard
USER_08426,22,4700000,False,A,Light Mode,Crypto Ninja
USER_05317,19,5700000,False,B,Light Mode,Tech Robot
USER_03473,21,5800000,False,A,Dark Mode,Default User
USER_08180,23,4500000,False,A,Light Mode,Finance Wizard
USER_01182,27,12800000,False,A,Light Mode,Crypto Ninja
USER_02007,28,7600000,False,B,Dark Mode,Tech Robot
USER_07701,24,8800000,False,B,Light Mode,Default User
USER_00226,28,6000000,False,A,Dark Mode,Finance Wizard
USER_09730,22,3300000,True,A,Midnight Galaxy,Default User
USER_07507,26,6600000,True,B,Cyberpunk Maskulin,Tech Robot
USER_01450,20,4600000,False,A,Dark Mode,Finance Wizard
USER_03434,18,6800000,False,B,Light Mode,Tech Robot
USER_00412,21,7700000,False,A,Dark Mode,Crypto Ninja
USER_01197,26,7500000,False,A,Dark Mode,Tech Robot
USER_00745,21,11900000,True,B,Cute Hello Kitty,Crypto Ninja
USER_07871,19,7700000,False,A,Light Mode,Tech Robot
USER_02897,27,6800000,False,B,Light Mode,Default User
USER_05251,22,13400000,False,A,Dark Mode,Default User
USER_02366,20,3300000,False,A,Light Mode,Finance Wizard
USER_04841,26,5900000,False,B,Dark Mode,Default User
USER_04586,21,5900000,True,A,Midnight Galaxy,Default User
USER_01703,23,5100000,False,B,Dark Mode,Crypto Ninja
USER_00178,19,10400000,False,A,Dark Mode,Default User
USER_08552,23,9500000,False,B,Light Mode,Crypto Ninja
USER_00080,20,13700000,False,B,Dark Mode,Crypto Ninja
USER_08018,26,4100000,False,A,Light Mode,Crypto Ninja
USER_07713,28,12300000,False,B,Dark Mode,Tech Robot
USER_05863,19,6500000,False,B,Dark Mode,Crypto Ninja
USER_02830,26,4700000,False,A,Dark Mode,Tech Robot
USER_06093,22,11900000,False,B,Dark Mode,Crypto Ninja
USER_09797,25,8200000,False,B,Dark Mode,Tech Robot
USER_05030,19,10000000,False,A,Light Mode,Finance Wizard
USER_09214,23,3000000,False,A,Light Mode,Finance Wizard
USER_09613,20,8700000,False,A,Dark Mode,Tech Robot
USER_04704,27,11900000,True,A,Cyberpunk Maskulin,Finance Wizard
USER_07244,22,11600000,True,B,Light Mode,Default User
USER_06855,25,11900000,False,A,Dark Mode,Crypto Ninja
USER_07312,27,13800000,False,B,Dark Mode,Tech Robot
USER_03477,18,3500000,False,A,Dark Mode,Finance Wizard
USER_03481,22,9900000,False,A,Dark Mode,Finance Wizard
USER_02610,20,7300000,True,B,Light Mode,Default User
USER_07351,21,10100000,False,B,Light Mode,Crypto Ninja
USER_05325,19,5300000,False,B,Light Mode,Default User
USER_06142,26,11500000,False,A,Light Mode,Tech Robot
USER_07158,20,4800000,True,A,Dark Mode,Finance Wizard
USER_09959,19,13000000,False,A,Dark Mode,Finance Wizard
USER_03826,27,4700000,False,B,Dark Mode,Finance Wizard
USER_04819,28,12400000,False,A,Light Mode,Default User
USER_08149,26,13000000,False,B,Light Mode,Default User
USER_07903,24,5900000,False,B,Dark Mode,Crypto Ninja
USER_04140,23,15000000,False,A,Light Mode,Tech Robot
USER_04492,18,7100000,False,B,Light Mode,Crypto Ninja
USER_03482,22,6200000,True,B,Dark Mode,Crypto Ninja
USER_08964,28,10300000,False,B,Light Mode,Finance Wizard
USER_02931,28,13000000,False,A,Dark Mode,Default User
USER_02923,20,4100000,True,A,Sunset Lo-Fi,Tech Robot
USER_08383,18,14700000,True,A,Sunset Lo-Fi,Crypto Ninja
USER_09326,21,12300000,False,A,Dark Mode,Tech Robot
USER_07486,19,5600000,False,B,Dark Mode,Finance Wizard
USER_08258,19,6800000,False,B,Dark Mode,Crypto Ninja
USER_08966,20,3800000,False,A,Light Mode,Default User
USER_07563,25,14700000,True,B,Dark Mode,Crypto Ninja
USER_00569,25,5000000,True,B,Light Mode,Finance Wizard
USER_00403,24,10500000,False,A,Dark Mode,Crypto Ninja
USER_06029,23,14800000,True,A,Cyberpunk Maskulin,Finance Wizard
USER_07539,26,5800000,False,B,Dark Mode,Crypto Ninja
USER_07248,21,6200000,False,B,Dark Mode,Tech Robot
USER_08070,18,13600000,False,B,Light Mode,Default User
USER_01696,25,9100000,False,A,Light Mode,Finance Wizard
USER_06875,24,14600000,True,A,Midnight Galaxy,Tech Robot
USER_05722,24,4400000,False,A,Light Mode,Finance Wizard
USER_02200,20,3100000,True,B,Midnight Galaxy,Crypto Ninja
USER_08936,21,8100000,False,B,Light Mode,Finance Wizard
USER_05294,27,13200000,False,A,Light Mode,Finance Wizard
USER_06338,26,14600000,False,B,Dark Mode,Default User
USER_05856,23,7300000,False,B,Dark Mode,Tech Robot
USER_05560,22,8300000,True,B,Light Mode,Crypto Ninja
USER_08466,20,4700000,False,B,Light Mode,Default User
USER_02156,26,3200000,False,A,Light Mode,Finance Wizard
USER_03715,22,3600000,False,B,Light Mode,Default User
USER_09509,22,7200000,True,A,Midnight Galaxy,Finance Wizard
USER_04262,21,11100000,False,A,Dark Mode,Crypto Ninja
USER_06265,21,13700000,True,B,Light Mode,Finance Wizard
USER_09652,18,6700000,False,B,Dark Mode,Default User
USER_05239,24,6600000,False,B,Light Mode,Default User
USER_04801,26,8700000,False,B,Light Mode,Finance Wizard
USER_09636,20,6200000,False,B,Light Mode,Tech Robot
USER_06970,19,13700000,False,B,Dark Mode,Default User
USER_02448,20,8800000,False,A,Light Mode,Tech Robot
USER_06407,18,12400000,True,B,Midnight Galaxy,Tech Robot
USER_05126,23,4000000,False,A,Light Mode,Tech Robot
USER_03091,28,9700000,True,A,Dark Mode,Tech Robot
USER_00065,28,11100000,False,A,Light Mode,Default User
USER_01649,24,9700000,False,B,Light Mode,Default User
USER_02404,28,14200000,False,B,Dark Mode,Tech Robot
USER_06582,28,12700000,False,B,Light Mode,Default User
USER_07774,19,12200000,False,B,Dark Mode,Tech Robot
USER_03738,25,11700000,False,A,Dark Mode,Tech Robot
USER_01136,23,5100000,True,B,Sunset Lo-Fi,Tech Robot
USER_09744,21,9500000,False,B,Dark Mode,Finance Wizard
USER_04356,22,7300000,False,B,Light Mode,Crypto Ninja
USER_08752,25,3500000,False,B,Light Mode,Default User
USER_02523,20,7100000,False,B,Dark Mode,Default User
USER_09570,20,5400000,False,B,Dark Mode,Tech Robot
USER_03788,28,14800000,False,B,Light Mode,Finance Wizard
USER_08774,21,8600000,True,A,Midnight Galaxy,Finance Wizard
USER_01506,18,11400000,False,B,Dark Mode,Default User
USER_02793,26,8400000,False,A,Dark Mode,Tech Robot
USER_06572,25,4500000,False,A,Light Mode,Default User
USER_01462,25,12400000,False,B,Dark Mode,Tech Robot
USER_06519,27,4300000,False,A,Light Mode,Tech Robot
USER_02248,23,6800000,True,B,Dark Mode,Crypto Ninja
USER_02313,24,5700000,False,A,Dark Mode,Tech Robot
USER_09346,23,12500000,True,A,Light Mode,Crypto Ninja
USER_04809,26,12100000,False,A,Light Mode,Default User
USER_01201,20,8000000,False,A,Dark Mode,Default User
USER_03575,20,14800000,False,B,Light Mode,Finance Wizard
USER_05615,20,7800000,False,A,Dark Mode,Crypto Ninja
USER_01322,27,3800000,True,A,Cyberpunk Maskulin,Default User
USER_01370,20,8700000,False,A,Dark Mode,Crypto Ninja
USER_03105,26,7400000,False,A,Light Mode,Default User
USER_03997,21,5100000,False,B,Dark Mode,Crypto Ninja
USER_08620,24,6100000,False,A,Dark Mode,Crypto Ninja
USER_00585,26,9800000,False,B,Light Mode,Tech Robot
USER_00534,28,11600000,False,B,Dark Mode,Default User
USER_02822,24,9800000,True,B,Sunset Lo-Fi,Finance Wizard
USER_01142,26,7100000,False,B,Light Mode,Tech Robot
USER_02647,20,8200000,True,A,Sunset Lo-Fi,Finance Wizard
USER_05075,21,12500000,False,A,Light Mode,Crypto Ninja
USER_05795,25,8800000,False,B,Dark Mode,Tech Robot
USER_00511,23,10300000,True,B,Cyberpunk Maskulin,Crypto Ninja
USER_05447,22,6800000,True,B,Light Mode,Default User
USER_01592,21,4400000,False,B,Light Mode,Default User
USER_06994,25,10000000,False,A,Dark Mode,Finance Wizard
USER_03021,18,5800000,True,A,Sunset Lo-Fi,Default User
USER_00190,26,14000000,True,B,Dark Mode,Finance Wizard
USER_07544,18,3200000,False,B,Dark Mode,Crypto Ninja
USER_06404,25,11200000,False,A,Light Mode,Tech Robot
USER_00581,21,3900000,False,B,Dark Mode,Default User
USER_06308,26,12100000,True,A,Dark Mode,Crypto Ninja
USER_07269,28,5800000,False,A,Light Mode,Tech Robot
USER_01293,22,10800000,True,B,Cute Hello Kitty,Crypto Ninja
USER_04001,20,6400000,True,B,Light Mode,Finance Wizard
USER_02712,26,3500000,False,B,Dark Mode,Crypto Ninja
USER_08771,28,4100000,False,A,Light Mode,Finance Wizard
USER_01664,26,14000000,False,A,Light Mode,Finance Wizard
USER_00329,21,6700000,False,B,Light Mode,Default User
USER_03118,28,10600000,False,A,Light Mode,Finance Wizard
USER_09097,21,12200000,False,B,Dark Mode,Finance Wizard
USER_03871,25,4800000,False,B,Light Mode,Crypto Ninja
USER_00001,19,9600000,False,B,Light Mode,Finance Wizard
USER_00561,26,3700000,False,A,Light Mode,Finance Wizard
USER_06414,23,3700000,False,B,Light Mode,Crypto Ninja
USER_06628,26,14800000,False,A,Dark Mode,Tech Robot
USER_01928,25,11300000,False,A,Light Mode,Default User
USER_09218,24,7600000,False,A,Dark Mode,Crypto Ninja
USER_01768,18,3300000,False,A,Light Mode,Finance Wizard
USER_05741,20,8000000,False,B,Light Mode,Crypto Ninja
USER_08899,28,11400000,False,A,Light Mode,Tech Robot
USER_01346,19,9600000,True,A,Light Mode,Crypto Ninja
USER_06756,22,7400000,False,B,Light Mode,Crypto Ninja
USER_07266,22,3700000,False,A,Light Mode,Crypto Ninja
USER_02125,22,11600000,False,B,Dark Mode,Crypto Ninja
USER_08864,21,4500000,False,A,Dark Mode,Finance Wizard
USER_01843,22,10600000,True,A,Cyberpunk Maskulin,Crypto Ninja
USER_02068,20,9600000,False,B,Light Mode,Tech Robot
USER_07166,18,14100000,False,A,Dark Mode,Crypto Ninja
USER_02669,22,3800000,False,B,Light Mode,Crypto Ninja
USER_03278,26,8900000,False,A,Dark Mode,Finance Wizard
USER_05903,26,10700000,False,A,Dark Mode,Finance Wizard
USER_01871,21,10600000,False,A,Dark Mode,Crypto Ninja
USER_06086,20,14600000,False,A,Dark Mode,Finance Wizard
USER_07455,18,15000000,True,A,Light Mode,Finance Wizard
USER_02022,19,10000000,False,B,Dark Mode,Crypto Ninja
USER_06671,25,4400000,False,A,Dark Mode,Finance Wizard
USER_00694,18,10000000,False,A,Light Mode,Default User
USER_01530,25,13100000,False,A,Light Mode,Default User
USER_08492,24,12700000,False,B,Dark Mode,Default User
USER_09698,25,7000000,True,B,Cyberpunk Maskulin,Finance Wizard
USER_02842,23,5100000,True,B,Sunset Lo-Fi,Default User
USER_08658,26,5300000,False,B,Light Mode,Tech Robot
USER_06176,20,14200000,False,A,Dark Mode,Default User
USER_00714,27,13000000,False,A,Dark Mode,Tech Robot
USER_02189,21,7300000,False,B,Light Mode,Finance Wizard
USER_01459,23,3000000,False,B,Light Mode,Default User
USER_08143,25,3900000,False,A,Dark Mode,Tech Robot
USER_06313,22,13600000,False,A,Dark Mode,Finance Wizard
USER_08051,20,10900000,False,B,Light Mode,Default User
USER_09697,23,13900000,True,B,Cute Hello Kitty,Crypto Ninja
USER_05072,21,10100000,True,A,Dark Mode,Default User
USER_02439,26,8500000,True,B,Light Mode,Default User
USER_05481,20,14200000,True,A,Cyberpunk Maskulin,Default User
USER_01273,21,11800000,True,A,Dark Mode,Crypto Ninja
USER_07185,24,7900000,False,A,Dark Mode,Tech Robot
USER_02739,24,4100000,False,A,Dark Mode,Tech Robot
USER_08335,21,11800000,False,A,Light Mode,Crypto Ninja
USER_01757,23,11000000,True,B,Light Mode,Default User
USER_05014,20,8900000,False,A,Light Mode,Default User
USER_08884,23,5500000,False,B,Light Mode,Default User
USER_01168,19,13900000,True,A,Midnight Galaxy,Tech Robot
USER_04534,25,14100000,False,A,Light Mode,Tech Robot
USER_02225,19,10700000,True,B,Dark Mode,Crypto Ninja
USER_00365,28,7000000,False,B,Light Mode,Finance Wizard
USER_05984,24,6500000,False,B,Dark Mode,Crypto Ninja
USER_00977,26,15000000,False,B,Light Mode,Tech Robot
USER_07015,18,5200000,False,A,Dark Mode,Default User
USER_02826,25,7200000,False,A,Dark Mode,Default User
USER_02428,24,3500000,False,B,Dark Mode,Default User
USER_03976,23,14000000,False,B,Light Mode,Default User
USER_01687,23,9800000,True,B,Dark Mode,Finance Wizard
USER_06698,23,7200000,True,B,Light Mode,Crypto Ninja
USER_07111,26,5400000,False,B,Light Mode,Crypto Ninja
USER_04847,19,4700000,False,A,Light Mode,Tech Robot
USER_07916,18,9100000,False,B,Light Mode,Crypto Ninja
USER_09438,23,4200000,True,B,Midnight Galaxy,Finance Wizard
USER_09430,27,7200000,False,B,Light Mode,Finance Wizard
USER_04471,28,10700000,False,A,Light Mode,Finance Wizard
USER_09701,25,5700000,False,A,Light Mode,Default User
USER_05643,20,4700000,False,A,Light Mode,Tech Robot
USER_00525,27,8800000,False,A,Light Mode,Finance Wizard
USER_00205,18,8900000,True,B,Cute Hello Kitty,Crypto Ninja
USER_08990,26,9200000,False,A,Dark Mode,Crypto Ninja
USER_03774,18,8600000,False,A,Light Mode,Crypto Ninja
USER_07792,20,12100000,False,A,Light Mode,Finance Wizard
USER_00899,25,8000000,False,B,Dark Mode,Finance Wizard
USER_01723,20,8500000,False,B,Light Mode,Crypto Ninja
USER_07847,21,5600000,False,A,Light Mode,Finance Wizard
USER_02521,25,6100000,False,A,Light Mode,Crypto Ninja
USER_06921,18,14000000,False,A,Dark Mode,Default User
USER_04386,23,3800000,False,B,Dark Mode,Finance Wizard
USER_09590,18,13300000,False,A,Light Mode,Default User
USER_00696,18,12500000,False,B,Dark Mode,Default User
USER_04915,25,11300000,False,A,Dark Mode,Finance Wizard
USER_07316,28,12100000,False,A,Light Mode,Crypto Ninja
USER_04938,21,12600000,True,B,Dark Mode,Tech Robot
USER_09588,18,9700000,False,A,Dark Mode,Default User
USER_08549,27,7500000,True,B,Cute Hello Kitty,Finance Wizard
USER_03564,24,15000000,False,A,Dark Mode,Default User
USER_01014,22,12700000,False,B,Dark Mode,Crypto Ninja
USER_05620,22,14100000,False,B,Dark Mode,Finance Wizard
USER_06844,18,9600000,False,B,Light Mode,Tech Robot
USER_01065,27,5500000,False,A,Light Mode,Finance Wizard
USER_01485,28,3700000,False,A,Light Mode,Default User
USER_08101,23,3500000,True,A,Dark Mode,Finance Wizard
USER_04206,26,10900000,True,B,Dark Mode,Finance Wizard
USER_09764,26,5300000,False,B,Light Mode,Default User
USER_03650,25,7700000,False,A,Dark Mode,Tech Robot
USER_09657,22,13200000,True,A,Midnight Galaxy,Crypto Ninja
USER_09495,18,12300000,True,A,Sunset Lo-Fi,Finance Wizard
USER_01492,26,7400000,False,A,Light Mode,Tech Robot
USER_09618,18,4200000,False,A,Dark Mode,Crypto Ninja
USER_05275,25,9800000,False,A,Light Mode,Default User
USER_09259,22,5400000,True,B,Dark Mode,Tech Robot
USER_06928,20,4900000,True,B,Sunset Lo-Fi,Tech Robot
USER_01153,28,14700000,False,B,Light Mode,Finance Wizard
USER_02029,24,11100000,False,A,Light Mode,Default User
USER_09069,24,14000000,False,B,Dark Mode,Finance Wizard
USER_05883,26,11100000,False,B,Light Mode,Default User
USER_02998,24,9500000,False,A,Light Mode,Crypto Ninja
USER_05341,28,10300000,True,B,Midnight Galaxy,Finance Wizard
USER_04413,20,14800000,False,A,Light Mode,Default User
USER_04897,28,7400000,False,A,Dark Mode,Default User
USER_04379,18,14300000,False,A,Light Mode,Tech Robot
USER_07238,25,7600000,False,A,Light Mode,Finance Wizard
USER_00243,20,9200000,False,B,Light Mode,Finance Wizard
USER_01067,25,10500000,True,A,Midnight Galaxy,Crypto Ninja
USER_06976,25,14000000,False,A,Light Mode,Default User
USER_09716,22,10600000,False,A,Light Mode,Tech Robot
USER_00395,18,14300000,False,B,Light Mode,Default User
USER_03860,27,14000000,False,A,Dark Mode,Default User
USER_09132,24,15000000,False,B,Dark Mode,Default User
USER_03597,27,8400000,False,B,Dark Mode,Finance Wizard
USER_07594,22,10400000,False,A,Dark Mode,Default User
USER_05918,25,4800000,True,A,Midnight Galaxy,Crypto Ninja
USER_08291,26,6400000,False,B,Dark Mode,Tech Robot
USER_07359,28,13200000,True,A,Sunset Lo-Fi,Tech Robot
USER_06725,24,8200000,False,A,Light Mode,Default User
USER_08797,24,5500000,False,B,Light Mode,Tech Robot
USER_01794,18,13900000,False,A,Light Mode,Default User
USER_00025,21,4300000,False,A,Light Mode,Finance Wizard
USER_04836,19,14700000,False,A,Dark Mode,Tech Robot
USER_03539,19,7400000,True,A,Cute Hello Kitty,Finance Wizard
USER_09823,19,7300000,False,B,Dark Mode,Finance Wizard
USER_04756,21,11700000,True,B,Sunset Lo-Fi,Crypto Ninja
USER_09357,18,13400000,False,B,Dark Mode,Crypto Ninja
USER_01098,21,9400000,False,B,Light Mode,Tech Robot
USER_06438,19,8000000,False,A,Dark Mode,Default User
USER_01906,22,7200000,False,A,Light Mode,Default User
USER_01269,20,14800000,True,A,Midnight Galaxy,Default User
USER_01373,25,11500000,True,A,Cyberpunk Maskulin,Default User
USER_07313,21,5200000,False,B,Dark Mode,Crypto Ninja
USER_03513,18,8500000,False,B,Light Mode,Default User
USER_06665,18,14700000,True,A,Dark Mode,Default User
USER_05867,27,4800000,False,A,Light Mode,Finance Wizard
USER_00423,20,11100000,False,A,Light Mode,Default User
USER_06706,26,10500000,True,A,Light Mode,Default User
USER_00578,24,8400000,False,A,Light Mode,Crypto Ninja
USER_00096,19,12100000,True,B,Dark Mode,Tech Robot
USER_05112,26,12100000,False,B,Dark Mode,Finance Wizard
USER_04498,27,8900000,False,B,Dark Mode,Finance Wizard
USER_06533,19,8800000,False,A,Light Mode,Tech Robot
USER_09992,20,6200000,False,A,Dark Mode,Finance Wizard
USER_06162,28,4800000,True,B,Light Mode,Default User
USER_02184,27,5700000,False,B,Dark Mode,Default User
USER_01313,19,8100000,False,B,Light Mode,Tech Robot
USER_01518,20,7800000,True,B,Cute Hello Kitty,Crypto Ninja
USER_06263,23,6600000,False,B,Light Mode,Crypto Ninja
USER_00528,26,5500000,False,B,Light Mode,Finance Wizard
USER_09038,26,12800000,False,A,Dark Mode,Crypto Ninja
USER_09333,24,12700000,False,B,Dark Mode,Crypto Ninja
USER_08609,20,12800000,False,A,Dark Mode,Crypto Ninja
USER_06275,21,6900000,False,A,Light Mode,Crypto Ninja
USER_06009,23,10900000,False,B,Light Mode,Crypto Ninja
USER_04214,28,6700000,False,A,Light Mode,Crypto Ninja
USER_05393,22,10600000,False,A,Dark Mode,Crypto Ninja
USER_04322,19,11600000,False,A,Light Mode,Finance Wizard
USER_00577,23,8300000,False,A,Dark Mode,Default User
USER_00907,20,5100000,False,A,Light Mode,Crypto Ninja
USER_03748,25,4500000,False,A,Dark Mode,Default User
USER_00518,19,5700000,False,A,Light Mode,Tech Robot
USER_09028,18,14100000,False,A,Light Mode,Default User
USER_06611,26,6400000,False,B,Dark Mode,Tech Robot
USER_05120,20,8900000,False,A,Light Mode,Finance Wizard
USER_07519,28,7400000,False,A,Light Mode,Default User
USER_09758,18,7500000,True,B,Cute Hello Kitty,Tech Robot
USER_07077,24,10100000,False,B,Light Mode,Default User
USER_06883,27,13700000,False,B,Dark Mode,Finance Wizard
USER_05244,22,8400000,False,A,Dark Mode,Default User
USER_03134,22,14800000,False,B,Light Mode,Tech Robot
USER_09025,18,11500000,True,B,Sunset Lo-Fi,Crypto Ninja
USER_09781,26,11400000,False,B,Dark Mode,Crypto Ninja
USER_04024,24,5500000,False,B,Light Mode,Crypto Ninja
USER_01999,25,13300000,True,B,Light Mode,Finance Wizard
USER_06593,26,11400000,False,B,Light Mode,Crypto Ninja
USER_00417,23,5400000,False,B,Dark Mode,Finance Wizard
USER_09614,22,13400000,False,A,Light Mode,Crypto Ninja
USER_05759,23,9400000,False,B,Light Mode,Finance Wizard
USER_07104,28,3500000,False,B,Light Mode,Finance Wizard
USER_00510,19,5200000,False,A,Light Mode,Default User
USER_04022,21,14400000,True,B,Midnight Galaxy,Crypto Ninja
USER_09448,20,9300000,False,A,Light Mode,Default User
USER_09456,24,11600000,False,A,Dark Mode,Tech Robot
USER_07386,26,7200000,False,B,Light Mode,Crypto Ninja
USER_03887,22,13600000,False,A,Light Mode,Crypto Ninja
USER_04490,23,5200000,False,A,Dark Mode,Crypto Ninja
USER_02244,27,12500000,False,A,Light Mode,Crypto Ninja
USER_00258,19,5900000,False,A,Light Mode,Default User
USER_09074,20,10600000,False,A,Dark Mode,Default User
USER_03033,20,13600000,False,A,Dark Mode,Finance Wizard
USER_05290,26,4700000,False,A,Light Mode,Default User
USER_04902,24,11600000,False,B,Dark Mode,Finance Wizard
USER_03776,25,10800000,False,B,Dark Mode,Tech Robot
USER_02945,28,12600000,False,A,Dark Mode,Default User
USER_04681,27,5000000,False,B,Dark Mode,Finance Wizard
USER_05944,28,8600000,False,A,Light Mode,Crypto Ninja
USER_03420,26,13200000,False,A,Light Mode,Tech Robot
USER_08060,23,5200000,False,A,Dark Mode,Finance Wizard
USER_07040,21,12000000,False,B,Light Mode,Tech Robot
USER_07495,18,7400000,False,B,Dark Mode,Crypto Ninja
USER_03063,25,7300000,False,A,Light Mode,Crypto Ninja
USER_08525,24,11100000,False,A,Light Mode,Finance Wizard
USER_09436,19,11700000,False,A,Dark Mode,Finance Wizard
USER_09971,25,14400000,False,B,Dark Mode,Crypto Ninja
USER_06570,22,7600000,True,B,Cyberpunk Maskulin,Finance Wizard
USER_03494,24,6900000,False,A,Light Mode,Crypto Ninja
USER_01695,21,8000000,True,B,Light Mode,Default User
USER_09437,22,7100000,False,A,Dark Mode,Finance Wizard
USER_08772,25,3600000,False,B,Dark Mode,Tech Robot
USER_05952,18,7900000,False,B,Dark Mode,Crypto Ninja
USER_08221,18,7700000,False,A,Light Mode,Default User
USER_09980,21,11300000,False,B,Dark Mode,Finance Wizard
USER_00339,20,12000000,False,B,Light Mode,Crypto Ninja
USER_04715,27,3500000,True,A,Dark Mode,Default User
USER_06957,19,12000000,False,A,Light Mode,Finance Wizard
USER_03121,20,3800000,False,B,Light Mode,Crypto Ninja
USER_09943,28,14600000,True,A,Dark Mode,Crypto Ninja
USER_01334,28,13800000,False,A,Light Mode,Crypto Ninja
USER_01162,28,8600000,True,A,Cute Hello Kitty,Finance Wizard
USER_04930,18,6000000,False,B,Dark Mode,Default User
USER_01905,18,5000000,True,B,Light Mode,Crypto Ninja
USER_07002,23,11900000,True,B,Cyberpunk Maskulin,Default User
USER_01863,22,6900000,True,B,Cute Hello Kitty,Default User
USER_03916,25,14100000,False,A,Light Mode,Tech Robot
USER_05255,19,7400000,False,B,Dark Mode,Default User
USER_03267,21,10600000,False,B,Dark Mode,Default User
USER_09106,25,7800000,False,A,Dark Mode,Default User
USER_05509,23,11600000,False,A,Dark Mode,Default User
USER_04272,18,4900000,False,A,Light Mode,Default User
USER_00826,21,13000000,False,B,Dark Mode,Finance Wizard
USER_02315,18,14700000,False,B,Dark Mode,Tech Robot
USER_05550,19,14600000,False,B,Light Mode,Crypto Ninja
USER_08277,22,12100000,False,B,Light Mode,Tech Robot
USER_05843,25,4600000,False,A,Dark Mode,Tech Robot
USER_00063,25,5700000,True,B,Dark Mode,Crypto Ninja
USER_09830,28,7000000,False,B,Dark Mode,Default User
USER_00472,20,9500000,True,A,Cute Hello Kitty,Crypto Ninja
USER_08988,28,5400000,False,B,Dark Mode,Default User
USER_02779,21,8700000,False,A,Dark Mode,Crypto Ninja
USER_01950,27,14300000,False,B,Light Mode,Finance Wizard
USER_00797,28,7000000,False,B,Light Mode,Tech Robot
USER_02604,23,3500000,False,B,Dark Mode,Default User
USER_09151,28,10400000,False,B,Light Mode,Tech Robot
USER_02312,28,15000000,False,A,Light Mode,Default User
USER_06937,27,6700000,False,B,Dark Mode,Crypto Ninja
USER_09511,20,3500000,False,A,Light Mode,Crypto Ninja
USER_08747,19,7400000,False,B,Light Mode,Crypto Ninja
USER_03160,23,10400000,False,B,Dark Mode,Finance Wizard
USER_01364,28,4300000,False,B,Dark Mode,Crypto Ninja
USER_01672,22,9500000,False,A,Dark Mode,Crypto Ninja
USER_02403,27,6900000,False,B,Light Mode,Finance Wizard
USER_03342,22,3200000,False,B,Dark Mode,Tech Robot
USER_07877,27,14800000,True,B,Cute Hello Kitty,Tech Robot
USER_07912,22,14600000,False,A,Dark Mode,Default User
USER_01102,27,12800000,True,A,Cyberpunk Maskulin,Tech Robot
USER_04381,22,12600000,False,A,Light Mode,Default User
USER_08292,20,5300000,False,B,Dark Mode,Default User
USER_02582,24,4800000,False,B,Light Mode,Tech Robot
USER_09544,23,4700000,False,B,Dark Mode,Tech Robot
USER_09651,21,9300000,True,A,Light Mode,Finance Wizard
USER_01328,19,14200000,False,A,Light Mode,Default User
USER_02841,26,14500000,False,B,Dark Mode,Tech Robot
USER_08567,18,11700000,False,B,Dark Mode,Tech Robot
USER_04433,28,13800000,False,B,Dark Mode,Finance Wizard
USER_03862,21,6400000,False,B,Light Mode,Tech Robot
USER_00461,18,9100000,False,A,Dark Mode,Crypto Ninja
USER_09891,23,3000000,False,B,Dark Mode,Crypto Ninja
USER_01174,21,12900000,True,B,Cute Hello Kitty,Default User
