challenge_id,user_id,tipe_tantangan,waktu_mulai,waktu_selesai,status_tantangan
CHAL_78cd6f1b,USER_04715,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_111feb6e,USER_03121,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_bb5cc2dc,USER_03121,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_43c2e93c,USER_04930,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f750989c,USER_01905,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4a007cdf,USER_01905,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_fca4ded9,USER_07002,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_408032cb,USER_03916,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4b40b8c3,USER_05255,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8e68178b,USER_05255,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a9eeebab,USER_03267,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_69ed9254,USER_09106,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_952a69fa,USER_05509,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ef1f3d7d,USER_04272,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b518a911,USER_00826,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e9c993e6,USER_02315,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_7da9b76d,USER_08277,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ce1a54a9,USER_08277,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b203852d,USER_05843,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_333629b2,USER_05843,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b4ea87ce,USER_00063,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_c41732d4,USER_00063,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a0248f4c,USER_09830,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_39f3267c,USER_00472,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_56278f55,USER_08988,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a00c1123,USER_02779,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_eeb6b23c,USER_01950,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_645f3fe8,USER_01950,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_559009f1,USER_00797,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_eac21671,USER_00797,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d8f939b0,USER_02604,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_385265ea,USER_02604,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e9a94392,USER_02312,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_43189119,USER_06937,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_53fc9334,USER_06937,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f0878b28,USER_09511,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_413e2c6c,USER_03160,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_11a5ffcf,USER_03160,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_31c2f63f,USER_01364,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_fa967b3f,USER_01672,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5342b44b,USER_02403,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_0de1cdf8,USER_03342,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a44e7174,USER_07877,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_9ba890cc,USER_07877,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a35a60b4,USER_07912,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ba4e999e,USER_07912,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_7487ed17,USER_01102,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_797a50fe,USER_04381,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_382404d0,USER_04381,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_60f181a7,USER_08292,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f2e29969,USER_08292,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4da0ce79,USER_02582,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6751019a,USER_09651,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4f9652d2,USER_09651,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8dd10172,USER_02841,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d451ad70,USER_02841,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_773b0ca5,USER_08567,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5d011a7e,USER_03862,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_69b490a8,USER_00461,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_34b08cf6,USER_00461,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_821b31ff,USER_09891,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_cfc44d6f,USER_07592,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e537e37e,USER_09534,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_03846388,USER_08130,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b26888a6,USER_00060,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_bf6a2daf,USER_00060,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e6e74c14,USER_08230,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d9987f9a,USER_08230,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1eabb11c,USER_02672,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6e1a1d72,USER_02672,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_82663d7d,USER_09639,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8514ea99,USER_07587,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e55ce1dc,USER_07587,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_fd932e67,USER_04399,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_55b9c6c6,USER_04399,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_eb6533d0,USER_07528,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_02d69909,USER_07528,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_796eb3cb,USER_04370,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1eb5e8ab,USER_07893,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ca026abf,USER_07893,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_857e0347,USER_06517,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8dd764db,USER_06517,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_7d07d07d,USER_01897,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_415c8141,USER_04491,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_57898039,USER_04491,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_2d5a3210,USER_09471,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d3da4f37,USER_01568,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6d84819b,USER_01568,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_68ecb924,USER_05289,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_698bed17,USER_05289,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1241205e,USER_04134,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_528c8a42,USER_09020,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_174dc1c6,USER_09020,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_429c9c79,USER_05061,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_78408f9f,USER_00804,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_32f7bb83,USER_00804,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_3adc9e05,USER_09197,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ef365bf2,USER_03466,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_82e4f266,USER_03466,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_97e7bdf2,USER_04442,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ec7bfba5,USER_05531,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_3a724dfa,USER_03605,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_84566f44,USER_01945,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_67f22170,USER_00725,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_327a9d2c,USER_00126,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_3901bc73,USER_00126,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_11673dcf,USER_01578,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b68c0ece,USER_01578,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e5436305,USER_02183,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_86473277,USER_02183,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_103bfe78,USER_03880,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b4c05c77,USER_03880,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d91f70c3,USER_09318,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1341a898,USER_04478,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_76e630bb,USER_08800,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_139641d8,USER_08800,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_7726b53b,USER_01859,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a1e2f9e7,USER_04720,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e579decd,USER_04720,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_12047089,USER_02559,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6c00f18c,USER_02559,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d928fb35,USER_00349,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1fe89a78,USER_00349,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_20dd4420,USER_03049,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_113c4a0b,USER_06041,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4e220edf,USER_06041,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_3871e71d,USER_00484,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_191b0d74,USER_08929,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ac9ae6fd,USER_07819,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_9a19f59d,USER_07819,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5cba8b2a,USER_06991,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_2bc4a6df,USER_06991,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b2be6f98,USER_05529,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e9e7e9e0,USER_08853,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_13602458,USER_02759,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_3aa4994e,USER_01363,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_effae100,USER_01363,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_18e21675,USER_09818,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f36b675f,USER_09818,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_9e7b6a16,USER_09361,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ba5aee27,USER_09361,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1c8c86d2,USER_02283,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f03eafc7,USER_03878,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a0366578,USER_08089,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_9af62c49,USER_08089,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_888bad89,USER_06241,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ea05f37e,USER_06241,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d5afe50e,USER_08650,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_09b9a7e4,USER_08650,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_914131bb,USER_01278,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_12081c3d,USER_01278,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6454855e,USER_04369,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_2c089a76,USER_00859,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a9639f18,USER_07876,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_70b722b6,USER_02698,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_62ecab37,USER_02698,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6a369731,USER_09240,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d245e73a,USER_02797,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_8781936e,USER_02797,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_95f3ccda,USER_08950,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d2184e23,USER_03573,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a4c2998c,USER_03573,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_cbb7d973,USER_09501,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a2a949ca,USER_09501,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1fd09a6d,USER_05055,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_356914d9,USER_05055,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6e64599e,USER_06542,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_ef8e82c4,USER_06542,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_013e363e,USER_01250,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_53a59033,USER_01250,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_75c0f238,USER_07497,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_7c339dcb,USER_04712,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f861111b,USER_03684,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_7f1c2271,USER_03684,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_fbfca0b8,USER_02949,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_328927fe,USER_02949,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_75251d21,USER_04582,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a29eccc9,USER_04582,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_391639ab,USER_08431,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_9696c2fa,USER_08431,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_55997d94,USER_00106,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_da7515e4,USER_09735,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1ceb0e10,USER_09735,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_69a9a398,USER_07384,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_03737b79,USER_07384,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_87fb3a5b,USER_00616,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_05afe6b3,USER_00616,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_9ba62021,USER_03560,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_52c70b04,USER_05074,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a0e7693a,USER_04025,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_cb2ded6b,USER_04025,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_fb92b759,USER_03520,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f2c75b00,USER_05907,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a684972f,USER_05907,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1db71c40,USER_00210,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e5b0f384,USER_06716,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e5e11941,USER_01294,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_06158aec,USER_01294,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a5d36e61,USER_04506,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_0db50456,USER_09886,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4c8c1374,USER_09886,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_0fe0c746,USER_09463,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_687b4b48,USER_08469,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5805716d,USER_08469,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_476de505,USER_03717,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5ea3ba3b,USER_04817,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_aeacadc5,USER_07820,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f5fc154e,USER_04006,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_d15b0026,USER_07237,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_6a85b1d0,USER_07237,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e964ffba,USER_02512,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a4b34f96,USER_01349,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_2f38a7bb,USER_01349,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_04b6e8b4,USER_07459,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_695baf57,USER_07459,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f83d587c,USER_05906,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_b42a42d6,USER_05906,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_2c7a62b9,USER_00290,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_61e652a8,USER_00290,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_178ed4c5,USER_05682,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_268b72ac,USER_05117,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_c5d38b90,USER_05117,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_cfb9ad3b,USER_09750,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_87094e54,USER_09750,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_0c5ac87b,USER_04788,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_38e7a28e,USER_04788,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_e48056e2,USER_04575,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a824ac7a,USER_04575,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_f4e1553c,USER_04522,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_7aae9757,USER_04522,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_5dedf92c,USER_08583,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a579f401,USER_08583,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_3741788a,USER_01072,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_c0c2972d,USER_01072,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_1366a6ab,USER_07377,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_0669155b,USER_07377,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4720d380,USER_01405,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_a2084992,USER_01405,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_4135a4e4,USER_05929,No Midnight Spending Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_22f87665,USER_05929,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
CHAL_32080d90,USER_05765,No Coffee Challenge,2023-08-01 00:00:00,2023-08-31 23:59:59,Active
